",""baseMean"",""log2FoldChange"",""lfcSE"",""stat"",""pvalue"",""padj"""
jg18660.t1,816.748164407926,1.11496423142297,0.343557553124596,3.24534920359795,0.00117306675254792,0.00465135908366228
jg7469.t1,1308.25617431326,-0.434643664594609,0.15663459054968,-2.77488939747797,0.00552204837902643,0.0175017186647105
jg18557.t1,401.044599448642,0.607928393207824,0.256204656206646,2.37282336007777,0.0176527037934957,0.0470803465293267
jg2132.t1,653.831384829545,0.0145317350350708,0.344672800849509,0.0421609567080858,0.966370386901189,0.979153063976602
jg24499.t1,1.88093338669041,3.74445992229349,2.12396068341807,1.76296103384907,0.0779070618854257,0.158393431400501
jg25228.t1,1.9624283914205,3.61128103153275,1.83876816680331,1.96396756085404,0.0495338539379816,0.11021490753912
jg2029.t1,0.456662607797704,0.571192318861324,4.24523175497391,0.134549148746023,0.892968349297809,NA
jg32002.t1,1.69251155295777,-4.81715604526158,4.19143461481632,-1.14928574293713,0.250438174971487,0.392133103661648
jg13220.t1,28.883600497799,0.311450713347508,0.618865348412024,0.503260869503639,0.614780874127417,0.748840510695939
jg13117.t1,6.38790140813238,1.48193300043063,1.59492548749159,0.929155005705834,0.352808761558735,0.505163050941877
jg3625.t1,425.381107891876,-9.04866626979544,0.673553873146898,-13.4342131053591,3.8109778300741e-41,5.3076527597032e-39
jg2896.t1,80.4737569338547,-1.46228322323195,0.384796670675364,-3.80014520568868,0.000144611326528725,0.000730535663415158
jg12388.t1,3103.42124256862,-0.103691166247107,0.0655567380580562,-1.58170112361722,0.113717816097476,0.213568500610706
jg26824.t1,31628.5132262638,-0.0842166844837583,0.176169847557138,-0.478042557517931,0.632619915178742,0.764047155347199
jg9176.t1,43.2156212225027,-0.301501652008086,0.74754220256233,-0.403323920675832,0.68670994662013,0.806484025175799
jg14713.t1,25410.1750203107,0.0956677790249402,0.0964659289567456,0.991726095001238,0.321331157959736,0.471014553066532
jg13984.t1,614.118891698837,0.76073368436544,0.360769471911452,2.1086420653468,0.0349754890450032,0.082859583169767
jg32766.t1,4587.56068063802,0.0312032760010496,0.12018027229878,0.25963725496873,0.795143596237326,0.887225046930505
jg20655.t1,3429.82394160364,0.197715978359697,0.0909419064260551,2.17409097884329,0.029698303328674,0.0724608728659716
jg28531.t1,0.325378792703229,-2.48395245295682,4.28078218299861,-0.580256678983105,0.561741536672764,NA
jg15691.t1,144.478843821403,-2.97515458190586,0.514731861247719,-5.78000859456035,7.46968093813635e-09,8.85651620151824e-08
jg5229.t1,1210.48200556156,1.08742567924609,0.828443282884424,1.3126133094591,0.189313282479137,0.316079558701543
jg28428.t1,2469.40796073243,0.679136647650057,0.0967031586208905,7.02290036163663,2.1730918905768e-12,4.11009478563414e-11
jg27699.t1,1052.53640041072,-1.71512487154762,0.344569104544879,-4.97759331560798,6.43797463766747e-07,5.5181556464436e-06
jg22362.t1,27.8695530869268,5.44810676736886,1.08360143801599,5.02777735081639,4.96197517457082e-07,4.35958869246627e-06
jg6825.t1,2032.77725655483,-0.359335513510414,0.175219797998797,-2.05077004775956,0.0402893457298181,0.0931191262111756
jg16317.t1,145.609497530094,-1.42446343385011,0.445384655004581,-3.19827685539697,0.00138251482335651,0.00534567501039604
jg15588.t1,10687.2423721864,0.0766376858324589,0.0889518590866857,0.861563621259154,0.388927697014985,0.541644294756815
jg22259.t1,366.451381186165,-12.5084443075855,1.90876084937206,-6.55317522449213,5.63263573129022e-11,8.96417500636389e-10
jg30526.t1,3409.0094313093,0.168109959173547,0.138554786572315,1.21331036864473,0.225011180160814,0.36171786779262
jg18024.t1,0.375452023353558,-0.335074035754798,4.29347350198326,-0.0780426467288128,0.937794129237256,NA
jg17295.t1,8.99020290185232,6.43586044889201,1.46798392583374,4.38414912836103,1.16439990338108e-05,7.62848354436562e-05
jg8532.t1,8.82650784234201,0.324949624610785,1.20179777882238,0.270386274909909,0.786863098037708,0.880550961427151
jg8429.t1,36.2627486181477,-0.20419830927382,0.459054473088177,-0.444823700115861,0.656447165599106,0.783116390314786
jg19620.t1,235.271527677923,-0.407691264856478,0.392556955492926,-1.03855315554032,0.299012601681799,0.446318589290488
jg18891.t1,988.676073815141,-1.67821168168303,0.302250157036803,-5.55239308437708,2.81785064157884e-08,3.06624285888138e-07
jg18788.t1,66010.5666054428,0.10371123281218,0.193267541658484,0.536620023839517,0.591530109743946,0.729896499975701
jg2363.t1,598.757663282111,-0.89084214278537,0.627294729099682,-1.42013331446917,0.155568873117171,0.272133338863858
jg25562.t1,1.60683960284913,-3.51197983937709,2.58419570997279,-1.35902239363058,0.174139492717796,0.296858117366301
jg32233.t1,9773.23241423373,-0.0482267985122625,0.168294665369745,-0.286561659018174,0.774447975326608,0.871853019253052
jg25459.t1,364.706989503033,0.660854062587127,0.581253881455052,1.13694563369248,0.255561013708775,0.3980495570956
jg13451.t1,363.339553028976,0.713656947851774,0.362225416920469,1.9702011910679,0.0488153171085044,0.108907507503207
jg3856.t1,3807.95588898806,0.121336225077835,0.106090166673499,1.14370849704909,0.252744548334078,0.394746381547906
jg13348.t1,2321.14270640729,-0.326592311357503,0.107635168597628,-3.03425279685676,0.00241132281284613,0.00861634967300823
jg20019.t1,1054.42461953125,-0.161249805328487,0.14050325030535,-1.14765889741375,0.251109405410631,0.392809143175572
jg14944.t1,76.9207022876259,1.17795492460733,0.450786963127617,2.61310778917503,0.00897229998587955,0.0265736373615163
jg32997.t1,7545.92108751776,0.00345853249258328,0.0974866731146625,0.0354769773353062,0.971699404241428,0.9817162284773
jg20886.t1,0.963827272292436,2.20362588567926,2.94789894911595,0.747524227836953,0.454747183783774,NA
jg21615.t1,1067.50828088996,0.0605897307372796,0.300888674280827,0.201369263506175,0.840409847094361,0.905789233503264
jg27166.t1,245.389972703811,0.826085974130677,1.56245045953424,0.52871178672566,NA,NA
jg15055.t1,165.35842450525,-3.01258632758245,0.92176759661664,-3.26827102475742,0.0010820669341607,0.00433183940579697
jg28762.t1,5837.10593099606,-0.169926793503486,0.16674414264075,-1.01908703245783,0.30816164990351,0.456324429230878
jg28659.t1,963.075226154121,-0.580517421181396,0.30224508055787,-1.92068443301014,0.0547715033229873,0.119529833462702
jg16651.t1,84.9979982446341,1.22642758311468,0.434315542421991,2.82381693336467,0.00474554816454032,0.0154140681215582
jg16548.t1,199.434931525172,0.395625601975664,0.158934453893826,2.48923749560279,0.0128017416966382,0.0358529488071395
jg23322.t1,1780.00871796051,-0.305809965937139,0.106913921553766,-2.86033812522113,0.00423189536856391,0.0140218566178894
jg23219.t1,1477.21254174414,0.200310540079881,0.108624373753419,1.84406623631812,0.0651734877610135,0.137419042502541
jg7270.t1,3.90174902456258,0.260715182079636,1.0940460561765,0.23830366245347,0.811645580939361,0.899363491948035
jg30860.t1,15.3304129601839,-6.29959576053025,2.03964624661857,-3.08857272234048,0.0020112046382704,0.00737306607188601
jg11108.t1,3122.17020702436,-0.0997290338992536,0.144432333716715,-0.690489666218776,0.489886306254577,0.640047156625442
jg24815.t1,242.397644863963,3.17914111722021,0.521717228871395,6.09360960552805,1.10392688534705e-09,1.4672650127252e-08
jg11975.t1,2.08150112022986,3.94595440601368,2.42160908657901,1.62947621392852,0.103212246254673,0.198395434456911
jg12704.t1,548.033213144185,-0.491147681643356,0.147141008238722,-3.33793880796655,0.00084402334776201,0.00348102308995098
jg7270.t2,5.6535262420771,-0.30077146059159,2.5881575505116,-0.116210645882874,0.907485599726165,0.944432726944394
jg8763.t1,1612.35806680809,0.586258273178989,0.124612413842383,4.7046538551169,2.54297034157232e-06,1.91962605556242e-05
jg18255.t1,324.834941120199,0.220860297358355,0.357236452056336,0.618246811284324,0.536412657102268,0.681145557864713
jg19851.t1,127.034262026696,-0.127703822486196,0.274751122834275,-0.464798182328901,0.642075989576876,0.771498365515117
jg3323.t1,102.96234259573,5.36299594973503,0.933525104160302,5.74488669435301,9.19825583203383e-09,1.07484074973441e-07
jg19748.t1,50.3148787128164,-0.744858027671533,0.643810163548633,-1.15695288742559,0.247291609198679,0.388250494096825
jg26522.t1,174.453206310877,-0.183699994776711,0.512431452367687,-0.358486962359406,0.719978922983755,0.831962941254908
jg14411.t1,0.141580062360888,-0.300766727820581,4.32794324777978,-0.0694941478206473,0.944596290756036,NA
jg26419.t1,0.570304891692124,-1.49748681422392,4.24641211260753,-0.352647546802608,0.724352687509777,NA
jg13682.t1,100.396171620101,0.331574293513282,0.574814208603401,0.576837330306939,0.564049349140814,0.706013694035296
jg13579.t1,19.1283680373627,0.051161150293963,0.751285566379791,0.0680981408181346,0.945707510335327,0.967174825504002
jg4816.t1,73.7531582854251,1.70017762742729,0.932364530646293,1.82351169692048,0.0682259271311478,0.142584742025664
jg14308.t1,356.907072267558,0.218835425444969,0.366115016343101,0.597723162602786,0.550024667594492,0.69361918483409
jg15904.t1,31.7343567280827,-1.3891824592682,0.432898428016696,-3.20902634281365,0.00133185288972667,0.00517729352486165
jg21846.t1,2891.65478780734,0.494585048682225,0.137822374465163,3.58856862393733,0.000332498477969013,0.00152583410006654
jg5030.t1,3349.07542899479,0.0980258550005114,0.0636387746826834,1.54034793236182,0.123475565863996,0.227634857886452
jg28126.t1,4.23802714640913,-1.15235836832463,1.49939683790214,-0.768547951546263,0.44216171399493,0.593737287030697
jg27397.t1,7477.68919356957,0.0173598320954221,0.0719514460903593,0.241271482905583,0.809344711449981,0.89779357379502
jg6523.t1,3.27262151921804,1.02515086243828,1.8782201320482,0.545809750915807,0.585196719856022,0.724384695792859
jg5794.t1,5397.44965763706,0.0120405425661104,0.140436671685366,0.0857364563088339,0.931675920871329,0.959707301058401
jg16015.t1,690.489246674825,-0.233198791460358,0.15445854265299,-1.5097824144584,0.131098953709923,0.238710643349708
jg29722.t1,773.394667062385,-0.0348893334101386,0.28819483476329,-0.121061619438097,0.90364222877833,0.942159825033299
jg28993.t1,3475.62382086613,-0.684794254505923,0.16685187677699,-4.10420468581965,4.05708147127398e-05,0.000234918495058371
jg29619.t1,1563.86723267681,0.344211151644237,0.118458075050874,2.90576350743846,0.00366358228556068,0.0123769212126393
jg17611.t1,79.192092302901,1.16529322577856,0.897942858341008,1.29773650400371,NA,NA
jg16882.t1,72.990275723514,1.28551422187201,0.94695559336023,1.35752323644915,0.1746150153876,0.297414076179402
jg17508.t1,83.0116627127419,7.97527297815647,1.63043811197104,4.89149077146827,1.00075086721351e-06,8.27552734171902e-06
jg16779.t1,2.70097864992118,5.12753289765921,1.54513227681063,3.31850740199613,0.000904999238898156,0.00370398169935989
jg23553.t1,1217.53141065353,1.12746367871442,0.261965193059571,4.30386825649023,1.6784149392988e-05,0.000106369044313324
jg1950.t1,0.594687984506237,-0.300785610441367,4.32794324775658,-0.0694985107758243,0.944592818017805,NA
jg11339.t1,1.19123611727859,3.35639551999329,3.19883374288492,1.04925600696155,0.294060307787624,0.440802731438983
jg8230.t1,19.2982925176015,-0.656071533763536,0.651215678218777,-1.0074566011034,0.313715403185606,0.462571701328536
jg1847.t1,266.815744228734,-0.00225061417603959,0.306437985956932,-0.00734443600068531,0.994140040589054,0.996045556397724
jg31820.t1,3991.84345681818,-0.0994309979867289,0.164565455711416,-0.604203339983406,0.545708460632935,0.689640162901206
jg8127.t1,733.638552270808,0.640291223892514,0.438576343830401,1.45993105396518,0.144309023536505,0.256961341964923
jg12935.t1,5050.22946466084,0.0252962353575977,0.14827459941348,0.170603970320341,0.864535175834046,0.917613024482753
jg9723.t1,2685.99645680737,0.503224886300513,0.27415888786696,1.83552278832088,0.0664282657422531,0.139508943667064
jg8994.t1,2222.20570047474,0.245541760026886,0.122590470082834,2.00294329453973,0.0451833753321453,0.102206845599012
jg19215.t1,11.9492506387536,6.69467972319559,1.35806292193804,4.9295799296559,8.24066153856495e-07,6.926629398341e-06
jg18486.t1,6382.77656489893,-0.248749535217411,0.134282593658417,-1.85243320403961,0.063963640985141,0.135269809778806
jg25157.t1,280.222457976703,2.35530786239555,0.286177053414112,8.23024709457507,1.86827654485863e-16,5.34202295360953e-15
jg3554.t1,1750.14036257074,-1.14916968504209,0.165570493707745,-6.94066714006747,3.90252549474308e-12,7.16233998114638e-11
jg26753.t1,9.04024522625219,-0.500231388708139,1.61385838110738,-0.309959903894973,0.756591447737162,0.85939529621218
jg30081.t1,31.1023776973475,-9.35440225524761,1.4262446199144,-6.55876427131344,5.42554885446769e-11,8.65352745511483e-10
jg19979.t1,818.976816118678,-1.10294252956151,0.292726693294586,-3.7678235529124,0.000164677029653057,0.000818350514151392
jg14642.t1,3390.51265615753,-0.060452092292136,0.206434343810973,-0.292839317218896,0.769644974140283,0.86858935917825
jg33424.t1,65.0927991020652,-1.46568060168522,0.363366780214986,-4.03361199066697,5.4925985091327e-05,0.000308645863713967
jg14539.t1,99.2093325594329,1.89849647542258,0.568274080271865,3.34081131153181,0.00083533972775266,0.00345003785471946
jg21313.t1,796.859905686638,1.00523873589382,0.188061091259744,5.3452775859171,9.02785916796454e-08,9.00249827547489e-07
jg22806.t1,0.770193291036068,1.36280984939738,2.8391601239111,0.480004575268558,0.631224139722419,NA
jg28460.t1,2646.89709110437,1.57645132032671,0.251903590270974,6.25815344128645,3.89562439662479e-10,5.49655040896531e-09
jg826.t1,146.451568017653,-0.241451409802313,0.31506826911227,-0.76634632387013,0.443470261764376,0.594972915718909
jg5158.t1,18821.3319045284,-0.161504792156477,0.120106590755119,-1.34467884852184,0.178728968059173,0.302819720737276
jg28357.t1,3.24274723609879,-0.813454381383342,1.50744124677605,-0.539625927791925,0.589455032144708,0.728045872434682
jg16246.t1,3911.33196996249,1.1184725890586,0.426630286006102,2.62164367075104,0.00875068701795906,0.0260258503850774
jg29953.t1,2464.67101208273,0.923860388487075,0.250908777893194,3.68205686642155,0.000231359785971732,0.00110599780753246
jg17842.t1,2.41220690352692,-1.10918638142838,2.30448571557552,-0.481316232047624,0.630291762279507,0.762152401812558
jg24513.t1,625.195154262195,0.587990134306895,0.136183177846838,4.31764145618775,1.5770533697254e-05,0.000100624439907863
jg17739.t1,18944.8085277574,-0.185661411121885,0.196218322946317,-0.946198134476355,0.344047537494842,0.495539987576986
jg12402.t1,25.0489454448606,0.0368819939630542,1.12785067418725,0.0327011321686109,0.973912921035448,0.983273606909652
jg2910.t1,3300.52239059189,0.209067222028779,0.162509803492887,1.28648990728692,0.198272138916063,0.327952347969586
jg8461.t1,16.0857990433004,4.40989862325578,1.21426983501438,3.6317287114388,0.000281528994049367,0.00131494639903546
jg2807.t1,4951.4121722374,0.0365195681135898,0.0808816155984795,0.451518776465642,0.651615695409234,0.779197669130391
jg8358.t1,18.0826222931386,1.84251821748032,0.634089802193858,2.90576856953932,0.00366352302124432,0.0123769212126393
jg31948.t1,54.528923886727,-0.844176460263838,0.567230617724887,-1.48824205514462,0.136687070089982,0.246465169806058
jg26220.t1,2.17643675835656,5.16036161403555,1.57910984259771,3.26789275503882,0.00108351414271784,0.00433644021259877
jg9954.t1,274.095165552581,-1.68149950624651,0.281762689887163,-5.96778624920106,2.4049413432279e-09,3.04625903475534e-08
jg19446.t1,4312.14665994578,0.488089108542239,0.150956475864308,3.23331016935618,0.0012236462887338,0.00482561931614463
jg26117.t1,175.75945572286,-0.834820526466732,0.635977455978817,-1.31265741987958,0.189298411689026,0.316079558701543
jg4514.t1,6.33996246474415,-1.59857036600988,1.70373470418495,-0.938274229011861,0.348103500078199,0.500029445335384
jg14006.t1,2888.98160549755,0.0383189145237629,0.109210587315674,0.35087179242981,0.725684534150691,0.836010742135689
jg26984.t1,6997.66374066062,-0.0615059999169574,0.0709707753135458,-0.866638410602485,0.386140160857455,0.538857263326389
jg33655.t1,6.68964515476733,1.40148115232862,1.22193865104908,1.1469325003554,0.251409519206301,0.393191124290086
jg15602.t1,1777.71995381905,-0.0145976961347775,0.157997793572427,-0.0923917720919683,0.926386776387775,0.956363745284358
jg14873.t1,3902.4546024461,0.514923069145036,0.325231601065472,1.58325042049459,0.113364398450774,0.213075559700271
jg29420.t1,1964.90925486596,-0.0190821451079447,0.24521331549629,-0.0778185518568767,0.937972388951155,0.963628994373707
jg28691.t1,1152.83890590526,0.155612547026359,0.200404056352613,0.776493998467563,0.43745736301656,0.589195287657892
jg10926.t1,472.486194672974,-0.30126957252923,0.228545261014304,-1.3182052919941,0.187434934480554,0.313663106407956
jg29317.t1,685.547111430506,-0.121487116358381,0.149583413040508,-0.812169704440972,0.416694260721135,0.568935528921188
jg28588.t1,349.683312598046,0.555608537900974,0.894994597979893,0.620795409441629,0.534734244036529,0.679755628238942
jg6118.t1,1299.66353017593,-1.6612008393054,0.185053914795541,-8.97684786155863,2.78634778962989e-19,1.02534780607518e-17
jg17206.t1,2.80568215713994,-5.83709313126712,2.3661671643406,-2.46689803629905,0.0136289160361121,0.0378504425130379
jg18802.t1,13.2710410152193,-0.100134908245136,0.683274172628252,-0.14655157805828,0.883485975996494,0.929434016021755
jg24744.t1,488.757116063385,0.0239473618087689,0.272594741035059,0.0878496838120916,0.929996148408612,0.958779115659943
jg12633.t1,181.299001389704,0.759765017896142,0.73923646423919,1.02776994189279,0.304058058579641,0.452295685258391
jg9421.t1,0.675175537890337,-3.62500887429118,4.2401340360976,-0.854927896955694,0.392591065584926,NA
jg8692.t1,2198.6401463079,0.139428175521111,0.177243850287806,0.786646054544116,0.431489091381393,0.583155688670105
jg20900.t1,8.45405901439716,-0.0874846961947722,0.749991994728999,-0.116647506652899,0.907139389799728,0.944232534293222
jg9318.t1,540.604793166508,-0.266826382720639,0.172972503385941,-1.5425942129385,0.122929263035416,0.226943942012875
jg8589.t1,43.0258944189409,1.12179103167103,0.721517107329476,1.55476705995658,0.120001556859359,0.222746173141338
jg32908.t1,3450.84414547774,0.379180338105871,0.167221019021875,2.26753993202415,0.0233572623991155,0.0594043856630366
jg19780.t1,67.3893087044419,0.130242352479474,0.357307122857809,0.36451093232559,0.715476511703754,0.828338648582963
jg26451.t1,3.74474014417379,-1.19306905674903,1.35720503915237,-0.879063238296076,0.379366988694673,0.531908866902261
jg19677.t1,4354.05409867099,-0.218037880413487,0.11183702039294,-1.94960380424487,0.0512233596274431,0.11322375783974
jg26348.t1,4.68321333709628,0.931308190812082,1.05717233966315,0.880942639029724,0.378348867466736,0.530873889333418
jg27944.t1,44451.5241920145,0.345406388209839,0.221651435979851,1.55833138045286,0.119154713811724,0.221464492026796
jg4745.t1,2632.31389248135,0.300295539684614,0.151669651084975,1.97993163125542,0.0477112115447717,0.106845510512788
jg15833.t1,445.087396325363,-0.421877644166901,0.136166751623553,-3.09824269975407,0.00194671931489164,0.00717179019380768
jg22504.t1,377.878980128929,0.406715670989573,0.226677402691682,1.79424885833359,0.0727734569196499,0.15011620608158
jg6452.t1,6621.59873406037,0.674718844116288,0.143145627513286,4.71351347461635,2.43481616222267e-06,1.84756592413914e-05
jg29651.t1,2706.83258798876,1.9671065283564,0.487239141048089,4.03725062835675,5.40812829575438e-05,0.000304545943959796
jg17540.t1,2560.2279537961,0.106288570078716,0.0721054852973449,1.47407051821937,0.1404626053957,0.251698197356441
jg29548.t1,1525.57005843206,1.64223061771931,0.26676690572491,6.15605077870032,7.45813191809291e-10,1.01208067073123e-08
jg7945.t1,1131.01650626333,0.0463161489031006,0.175103944839003,0.264506598898646,0.791389580646808,0.884260162029674
jg17437.t1,3696.92325332001,-0.105243557936463,0.0818360834323315,-1.28602877266832,0.198433020263846,0.328162510870975
jg24108.t1,1404.13298952677,-0.0279240901197653,0.0896116641175878,-0.311612225871886,0.755335241679912,0.858202826605991
jg25704.t1,5.60659424440182,-0.57129359966327,1.08611581962744,-0.525996941890816,0.598890331753896,0.73582794211694
jg24975.t1,329.83374497879,-2.51542841534948,0.346046445318503,-7.2690485609071,3.62028252279441e-13,7.47370096975175e-12
jg2505.t1,652.103766599538,-0.749512322253576,0.193087394559099,-3.88172580589756,0.000103717783449374,0.000544065100134145
jg8056.t1,874.821160278303,-0.687178043944669,0.271275520600699,-2.53313694661065,0.0113046777527996,0.0322815612603966
jg19144.t1,7.7835643414964,5.70863487226363,1.33637943156843,4.27171710175435,1.93973556105656e-05,0.000120825642437908
jg9652.t1,1118.65940498101,-0.583897507989465,0.108799264112053,-5.36674133556734,8.01719037367522e-08,8.07097653623916e-07
jg9549.t1,956.685893448805,0.392619559193752,0.116815966338966,3.36100938509113,0.000776581867421097,0.00323896618382193
jg9549.t2,271.437613696449,-0.300753092555025,1.45136733310126,-0.207220519365267,0.835837642958913,0.905690989378101
jg27411.t1,705.2259138849,-12.8174527207621,1.91204236503815,-6.70354012815317,2.03429796584522e-11,3.40703942404043e-10
jg15300.t1,312.534426677909,7.00417286230453,0.687383681907549,10.1896117796503,2.20643548151393e-24,1.26178632604926e-22
jg4109.t1,16830.8732782057,0.604496760887381,0.228343570922539,2.64731237426625,0.00811343687739815,0.0244301148885182
jg28904.t1,2503.54569352622,0.398642148237265,0.192215611142846,2.07393221532362,0.0380856066243716,0.0888533572666161
jg5705.t1,1352.3977804369,-0.158860739973234,0.256061634935312,-0.620400397011318,0.534994211114072,0.679997008737976
jg4976.t1,241.261835284872,-0.618549799598501,0.681702359769863,-0.907360508194982,0.364216186110477,0.516974922967951
jg29015.t1,3975.76515078623,0.419013529603972,0.151030107290197,2.77437086632573,0.00553085868919104,0.0175257234404236
jg29882.t1,22.2839684639893,1.21066642729474,1.04237154814083,1.16145383040633,0.245457388599007,0.386183107255818
jg7412.t1,5648.78929712755,-0.137993429310703,0.120910217739632,-1.14128840300212,0.253749926514348,0.395934219296684
jg18500.t1,90.3395554925182,0.963393991576984,0.268648615541722,3.58607465604961,0.000335692892096285,0.0015385527795841
jg17771.t1,2031.4761041494,0.135192690903169,0.129271838923026,1.0458015607225,0.295652660451608,0.442369571318259
jg29882.t2,22.5683967069194,-0.300750942717184,1.72061288847571,-0.174792915205708,0.861242355483855,0.915630318252093
jg29779.t1,1404.65474547057,0.00239716952434969,0.0830613883305498,0.0288602149871364,0.976976076235105,0.985458792478398
jg8905.t1,3958.58485289986,6.92336238513784,0.348949401378883,19.8405910936657,1.32887134771142e-87,8.79108799754182e-85
jg17668.t1,6.34182980238252,-1.01321436184917,0.983421870286981,-1.03029472138289,0.302871676245427,0.450876528008587
jg25935.t1,984.463080837219,-0.236774259075646,0.275092144654528,-0.86070890673013,0.389398386371402,0.542144173267268
jg10481.t1,1643.34279789879,-1.13849516868962,0.256758269158938,-4.43411295931767,9.24521458804844e-06,6.18089964400417e-05
jg13824.t1,44.6018930538091,5.43119274438237,0.841370614798196,6.45517284399699,1.08095458021438e-10,1.65515128463336e-09
jg9016.t1,12.9585784072671,-0.86981959709491,0.83257062521331,-1.04473971426995,0.296143284381274,0.442967046339677
jg32606.t1,1675.45343416009,-0.451800782922833,0.321237664266095,-1.40643776611633,0.159594172444494,0.277366551787353
jg10378.t1,2067.35611984785,-0.592219965218817,0.149798862056798,-3.95343433913582,7.70374113070822e-05,0.000417269253503265
jg9883.t1,398.367301154375,2.70685632054316,0.869507234173067,3.11309235180484,0.00185138074975066,0.00686759154629058
jg19375.t1,17.9440580428174,0.598730491255264,0.955318769031125,0.626733725605005,0.530833792789206,0.676291221412771
jg27642.t1,1630.90794593538,0.182971283629694,0.197642444522205,0.925769179145812,0.354565947572766,0.506866068338074
jg27539.t1,0.916137790099983,-1.01024483893784,4.16603529345004,-0.242495506585403,0.808396238201256,NA
jg12085.t1,264.940438137351,0.144408922725665,0.265782723797955,0.543334497675789,0.586899516149898,0.725875127091194
jg5936.t1,234.355660294277,0.469456328317162,0.489841752365557,0.958383653598435,0.337869334898328,0.488948026261337
jg15428.t1,1150.16065159779,-0.566957123627071,0.205267300637956,-2.76204306221696,0.00574409018852846,0.0181127697115899
jg20352.t1,6282.2690728005,-0.107136630882946,0.236825221385344,-0.452386913252881,0.65099027303103,0.778641718745366
jg29246.t1,702.66595604541,0.998459310814851,0.209964911267666,4.75536271649696,1.98090434923408e-06,1.52904173422184e-05
jg7643.t1,1721.03090704253,0.865104354739198,0.207612003594136,4.16692840376612,3.0873140913124e-05,0.000184436770848014
jg18731.t1,1.47155145683593,4.24383170482779,1.77253895908168,2.3942106790287,0.0166561783984027,0.0448167906101595
jg25402.t1,1449.83722733654,-0.724472892054478,0.151402892720704,-4.78506638172975,1.70930830279712e-06,1.33676910472377e-05
jg18628.t1,8577.20674761967,-0.708714898144285,0.106850634562838,-6.63276265081507,3.29461364019414e-11,5.39975303146233e-10
jg9350.t1,15941.4595499423,0.699629229082731,0.108102493384975,6.47190649517406,9.67740053097950e-11,1.48727441740101e-09
jg9247.t1,1012.19558769346,0.171667394970267,0.205040489991451,0.837236562287889,0.402459609587112,0.554887945995721
jg2060.t1,2114.90716131526,2.86923410742452,0.548844736025675,5.22777011254836,1.71566644191249e-07,1.63308105922789e-06
jg5403.t1,16469.5394979437,0.223267174047903,0.198240987915467,1.12624122990705,0.260063426210603,0.40266973051376
jg31098.t1,7276.41336894739,0.0834005974044248,0.0861190759274438,0.968433491723607,0.332827919712569,0.483399736181728
jg32694.t1,5906.15630867938,-0.127129495249309,0.15881700182251,-0.800477869437337,0.42343398061493,0.575780636533029
jg20583.t1,2.76262703096643,-5.4888992409771,2.34999080881573,-2.33571093996883,0.0195063119368206,0.0511614460134235
jg23926.t1,345.621198594618,1.02196742649155,0.369259137422776,2.76761580938609,0.00564679789724382,0.0178446415365295
jg8603.t1,1587.3484341173,-3.06113275174915,0.359975592025628,-8.50372308445628,1.836052020441e-17,5.75903041066775e-16
jg22290.t1,648.827178765234,1.49914120014156,0.395286743163033,3.7925410504426,0.000149113591098245,0.000750284945494852
jg18962.t1,227.354948906314,0.199649895609075,0.223555495254591,0.893066374332284,0.371821628895074,0.524293173176273
jg18859.t1,3309.95069018226,3.17714861314187,0.426620975768843,7.44723957235369,9.53134470140479e-14,2.1114032082838e-12
jg22187.t1,3089.11218305367,-1.65033394596293,0.0962246384797002,-17.1508458959925,6.19441838943444e-66,2.4040950730621e-63
jg10076.t1,2211.59998845666,-0.131194895615256,0.253649316981388,-0.517229445663687,0.604995999183514,0.741108641706663
jg3927.t1,7.571984335238,1.97195954348037,1.12953739689473,1.74581164722973,0.080843686410027,0.163122003606202
jg11672.t1,13.4841630006438,-5.21549381354312,1.67160821689865,-3.12004557097684,0.00180823063075253,0.00672982702978453
jg30454.t1,1810.27760816792,0.69662772004089,0.191326035149022,3.64105031235448,0.000271528062682636,0.00127375323909205
jg2291.t1,1199.45047194803,0.776862110623906,0.141460051617764,5.4917420270922,3.97988441876875e-08,4.20953763304945e-07
jg32161.t1,337.263785367094,-0.401564350243249,0.182283354233222,-2.20296774728794,0.0275970219629407,0.0682261011803361
jg2188.t1,34.2132424263955,2.76178761499867,0.617587759419286,4.47189500257513,7.75294937255668e-06,5.27519519252874e-05
jg28833.t1,31.1620264478344,1.48785597441656,0.500535865132638,2.97252620253753,0.00295359998234403,0.0102667050735694
jg20050.t1,0.52997909243386,-3.03514281253288,4.25722853864869,-0.712938660675305,0.475883714638247,NA
jg13276.t1,176.41361452049,-0.568651638301554,0.218469961950524,-2.6028824888537,0.00924436333797884,0.0272270492807739
jg16619.t1,25.6201421371076,3.95752227354256,1.21897048943024,3.24661040431944,0.00116788140776719,0.00463458650542431
jg27094.t1,28.5914681570547,-5.72795716102609,2.05656420038501,-2.7852070749621,NA,NA
jg8834.t1,162.320104040373,5.91260190727495,0.624594015046189,9.46631214011508,2.89898165436762e-21,1.29026847087665e-19
jg23250.t1,1575.30627721238,-0.128357289587371,0.192890873318568,-0.665439931807362,0.505769151479692,0.653837787417426
jg19819.t1,7919.71694726718,-0.232257625773374,0.0865701649796958,-2.6828830212793,0.00729905163534589,0.0222658556908036
jg23147.t1,1222.78584906768,-0.10978695095654,0.133046123722763,-0.825179628572349,0.409269617163657,0.561564062241903
