"""GeneID"",""baseMean"",""log2FoldChange"",""lfcSE"",""pvalue"",""padj"""
jg16428.t1,729.797694543989,0.185298476745373,0.196678955779349,0.337777646921257,0.482404708033192
jg3988.t1,658.341098801325,0.185322242905176,0.248609968483843,0.444088017636083,0.587846884926322
jg8531.t1,828.808584708215,0.185352154421346,0.199672426197004,0.344840078811042,0.489755016692349
jg27845.t1,1240.01218117998,0.18539149443147,0.189173448598424,0.323086621752946,0.466664071450232
jg15814.t1,1.18068684885462,0.185472957554036,0.97371435429526,0.572757201992197,NA
jg32941.t1,5243.76755293783,0.185574732574301,0.134173756136093,0.163539619157586,0.281601297553524
jg27383.t1,2162.85064631317,0.185579332467538,0.304838471279869,0.514812918368838,0.650548304295903
jg8656.t1,14000.1650557908,0.185580170931988,0.18415058914264,0.318315193373685,0.461538492767273
jg10197.t1,36.1282119508245,0.185649636971326,0.810023589709749,0.716923187984499,0.81465828147685
jg7097.t1,6652.9999213388,0.185773128604434,0.247991362159391,0.4424038455867,0.586213759109514
jg6363.t1,46.3122735922438,0.185799370435762,0.649476657074702,0.71545922295292,0.813349816230763
jg4017.t1,2670.91259555174,0.185839610311994,0.260211581796116,0.461718590324602,0.603918769115398
jg32436.t1,5.07685315428002,0.185880986034953,0.816053447253385,0.710837500897436,0.809670976078903
jg18482.t1,943.674275837313,0.185988635592813,0.343619830168695,0.567315572268019,0.694844482404839
jg16923.t1,22.8541708621473,0.185989006050138,0.426624140863213,0.633392403369306,0.74950254042035
jg6522.t1,784.843917363711,0.186001472810118,0.143762332138153,0.192066136731824,0.317361358893443
jg24268.t1,179.087102406492,0.186066308474858,0.245574641479979,0.436289966829535,0.58015299694702
jg30720.t1,2275.34367877046,0.186129272888016,0.0967657521061175,0.0534525553213133,0.117143640254338
jg13568.t1,243.827162274386,0.186185046112119,0.456613700775628,0.651590756705468,0.763444782350073
jg14125.t1,1.78819168702512,0.186285568931745,0.922164759478483,0.665007736786676,0.773815391354796
jg16061.t1,9.41125016929416,0.186303407092556,0.920875127357976,0.665889613389899,0.774495324799105
jg28702.t1,3.5291640063525,0.186351202033655,0.85741301771567,0.702273971837061,0.802662902145174
jg26091.t1,333.307848888632,0.186415513928833,0.317671242485255,0.538209983411696,0.670745837017128
jg30944.t1,5473.59565614922,0.18642447764509,0.262192537925605,0.455674734486677,0.598598439169745
jg14706.t1,804.587531733273,0.186452180015339,0.17236284574379,0.273014594359902,0.412264852366053
jg1652.t1,240.117480819134,0.186500370223316,0.79705873933066,0.720391079906355,0.81697775576816
jg18255.t1,352.435550731195,0.186579770587323,0.35651095537696,0.576280241828194,0.70250627516425
jg23508.t1,13504.1979246508,0.18661209991422,0.161956406050504,0.238075089243448,0.372059719579284
jg9628.t1,104.576716547857,0.186649558387449,0.692519671748691,0.72024145512851,0.816905139567402
jg32813.t1,1668.41415390302,0.18667824387818,0.175393000705995,0.280885456460124,0.420953278689677
jg24168.t1,3424.23102559141,0.186688263079359,0.137467241391558,0.171059361849927,0.291447286431842
jg14081.t1,4971.24434790664,0.186819965262889,0.10297878241081,0.0662789064426729,0.139209041172727
jg32165.t1,4338.35877729114,0.186844097997205,0.0971576300598224,0.054551290294724,0.119139019353054
jg27646.t1,27.2184811846781,0.186852302897277,0.6109476778028,0.706148349492807,0.806021244527174
jg31785.t1,15.2494630827944,0.187176492462465,0.637307579202827,0.710620813348973,0.809520773764932
jg14830.t1,1394.99811714562,0.187392526041925,0.173039949037344,0.272566617788217,0.411718670562503
jg16849.t1,147.107754993336,0.187667055951483,0.600375751176082,0.703566793130454,0.803787583629047
jg25732.t1,4369.92247122328,0.187715322096092,0.079411183036882,0.0179941762795023,0.0478063705330528
jg5104.t1,3057.12171947454,0.187719093900737,0.29215600476099,0.489298549309276,0.628599455459379
jg21555.t1,494.91562633954,0.187777874979993,0.155745702563038,0.222860823859711,0.354595782648027
jg8361.t1,1650.43452129681,0.187826480308109,0.215538420317674,0.374577960019189,0.519749715410593
jg9077.t1,4750.8345377774,0.187857368988742,0.105346183029068,0.0733224789238345,0.150832451427895
jg28970.t1,1678.12936747428,0.18787022100214,0.151468376771728,0.210415285511914,0.339625145429682
jg10530.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6253.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg7197.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg20525.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg30786.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg7210.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1041.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg2765.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg31372.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg3248.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6924.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11508.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg20347.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg9717.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26142.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg16413.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg18175.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32700.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11965.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg3241.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27456.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg28981.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12517.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg33005.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6939.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26101.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26100.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26084.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17546.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg22914.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg5408.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg14415.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32396.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg30934.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg25792.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg5458.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg20479.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32056.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6346.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg24740.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12383.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32124.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11866.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg22216.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg24686.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12948.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27317.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg30995.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg601.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg24573.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg21977.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg14915.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11769.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg22047.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26294.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg16334.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg22044.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1688.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg13591.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17576.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg10609.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11072.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11114.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg11516.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12267.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12278.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg12950.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg13773.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg13774.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg13791.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg13946.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg14175.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1455.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg14903.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg15142.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17337.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17372.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17417.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17462.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17470.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg17553.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1773.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg18503.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1879.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg19169.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg1946.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg19790.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg2015.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg20715.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg20981.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg21177.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg21341.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg22166.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg2463.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg25796.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26191.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26323.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26404.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg26412.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27060.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27316.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27343.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg27989.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg28152.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg28250.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg28565.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg30210.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg31623.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32019.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32128.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32183.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32191.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32637.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg32680.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg33171.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg33305.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg33834.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg3545.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg4527.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6025.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6320.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6827.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6931.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6968.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg6996.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg7456.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg931.t1,0.229654049333003,0.188014619138082,1.02550471164522,0.728284914419897,NA
jg21475.t1,426.867482036344,0.188051729944413,0.211681721136924,0.364719242710121,0.510442924883966
jg28776.t1,770.895309619022,0.188067894596165,0.250968863211658,0.441023716995283,0.584682644117652
jg9259.t1,1812.18153159304,0.188083642866701,0.251012534086153,0.440587130879923,0.584293225166928
jg5329.t1,2496.38100430155,0.188214360479789,0.159822517944283,0.234024924704122,0.367559058920923
jg3516.t1,1.15841492042853,0.188229720674331,0.97415252348996,0.576807525490553,NA
jg13616.t1,1786.16350662938,0.188331176935782,0.104038946742065,0.0690109967641719,0.143665755041942
jg9218.t1,663.611045554448,0.188371570725791,0.408426271372982,0.621126630551584,0.739543617592845
jg29136.t1,10213.6260597038,0.188372091166096,0.225758347154387,0.392249918659791,0.537209397831586
jg10008.t1,5643.27159537436,0.188381593683662,0.175894342134631,0.277548309641476,0.417372016893631
jg8903.t1,9479.69916120623,0.18839267902116,0.159201608136324,0.231301616659047,0.36416077687132
jg25750.t1,3134.03758594152,0.18842503531785,0.123676016463489,0.125316746839885,0.229123186176218
jg32144.t1,5.39916538640036,0.188438366394767,0.811185766814113,0.709002238763532,0.808159246000137
jg25892.t1,2.09771777226204,0.18850494361427,0.964813000506727,0.61091479906889,0.730892216569466
jg5952.t1,1451.14009393999,0.188534585404232,0.229005925838755,0.399710315126208,0.54461338834556
jg2951.t1,1356.05489576954,0.188563566132443,0.243166243339133,0.425998058727203,0.570334630949091
jg20120.t1,47265.0798321383,0.188758046511425,0.217067168313752,0.376618432649054,0.521479217073198
jg29873.t1,435.87643650534,0.188789550698044,0.177043438774096,0.280373812159654,0.420450583447086
jg14520.t1,1236.58629572289,0.188794129366211,0.654362682569472,0.715012640491369,0.81290668370985
jg165.t1,106.431124820743,0.188804733474757,0.453842095859196,0.644544050177493,0.758138979959171
jg2152.t1,1.95354434500199,0.188840555927245,1.00991632048151,0.468928612375592,0.610178332554896
jg22267.t1,489.627422566654,0.188895720357945,0.572256968557474,0.695601669800099,0.797520001990807
jg19806.t1,1364.24906090641,0.188903008043223,0.25952621488216,0.453004056867864,0.596148924770909
jg22710.t1,7705.3422328033,0.188933739144142,0.168308689481398,0.267509171638431,0.405727439471955
jg24858.t1,3218.48858685083,0.189055737809933,0.172557165556418,0.270044452085968,0.408638644236671
jg17855.t1,1.62477531753446,0.189125287777182,0.970798485092196,0.59748664068323,0.719971276294863
jg876.t1,265.392682666994,0.189291096872232,0.256536760609701,0.44709233222828,0.590540557104771
jg25296.t1,7182.58387237846,0.18930599114807,0.201810563789282,0.337316876684062,0.481794712821414
jg25476.t1,12403.4758348217,0.189319853265122,0.398433602918361,0.615768132809927,0.735132101013794
jg20655.t1,4146.77295221842,0.189320362902594,0.0930332205881851,0.0411607849573755,0.0949420442197354
jg3861.t1,259.049843696339,0.189329913973238,0.380758851332625,0.592698855296502,0.715919407055747
jg21897.t1,964.874812352145,0.189331411158038,0.189223467573361,0.309356024179303,0.452212267539787
jg1267.t1,1004.27610837618,0.189405600023808,0.39898267308223,0.608825115801672,0.729031856285118
jg20558.t1,2095.18922524669,0.189474416334092,0.119682500885998,0.111369242175006,0.209014429860695
jg8608.t1,5722.82514322971,0.189488956000728,0.0946808963164771,0.0459791609644456,0.10361943362721
jg24490.t1,506.8720379847,0.189508692148731,0.239557330267684,0.416804007797531,0.561253461471049
jg15030.t1,157.985523430366,0.18955231292876,0.435609017104246,0.633032696481293,0.749431141850419
jg26938.t1,633.673301912464,0.189554836652411,0.144910390754027,0.186812761781404,0.310762175701653
jg12958.t1,5150.59150968499,0.189568393869141,0.373507843148832,0.602807412364919,0.724345477200736
jg23219.t1,1684.67884348328,0.189585353485492,0.138958105167355,0.169527741940864,0.289457827374967
jg18371.t1,4572.85009615954,0.189742150287016,0.121343867803607,0.115264889453495,0.214525761494569
jg23557.t1,5421.11989222003,0.189821357465809,0.105124239225318,0.078313152696446,0.158999023717104
jg3983.t1,2748.10660680777,0.18988312993956,0.264893090456914,0.456257255061094,0.599053410689653
jg11292.t1,4304.11201427977,0.189915808716242,0.15150308397429,0.205780766147883,0.333951986416494
jg20886.t1,1.34367083064272,0.189926792331988,1.01226825616958,0.503183902410012,0.640716956942251
jg4988.t1,26920.6339377922,0.190000753480739,0.115162714676954,0.0996816061420021,0.191600681193462
jg283.t1,23.186879201664,0.190018088531311,0.625862202914365,0.704299806954691,0.804464518000827
jg4893.t1,1044.60781469822,0.190024843013515,0.265446931646375,0.460234219300743,0.602691537604274
jg27908.t1,1437.58231095549,0.190045164475512,0.146753047936367,0.19129984469048,0.316405589115465
jg9976.t1,1196.03454229598,0.190097651944354,0.148666166410554,0.196652345399095,0.323008816003793
jg24978.t1,21867.2053391894,0.190266657742824,0.0963988049378605,0.0472785349548502,0.105954838198753
jg21577.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg30022.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg29981.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg18726.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg20574.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1603.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32578.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg13494.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg705.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg10893.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg23185.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg7114.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6526.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg8996.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg11567.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1612.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg12454.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1597.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6877.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg309.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg2783.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg19635.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg21487.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32014.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg5644.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg33290.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg31477.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1550.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg7545.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg7314.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32803.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg20140.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6470.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg25616.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6894.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg12541.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg559.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg10519.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg11542.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg12158.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg12444.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg13128.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg13748.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg13793.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg13803.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg14237.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg14364.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1683.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1690.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg16939.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg17099.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg17278.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg1759.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg17787.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg18052.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg20203.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg20648.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg20958.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg21113.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg21339.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg25555.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg26400.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg26770.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg27713.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg27974.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg2814.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg28153.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg28242.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg28309.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg28355.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg31189.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg31997.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32273.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32642.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32675.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg32718.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg33298.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg33480.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg33634.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg33788.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg4559.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg5702.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6499.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6750.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg684.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6934.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg6985.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg8722.t1,0.241428413069382,0.190394575823497,1.02630284255877,0.718562745676734,NA
jg14308.t1,415.550255115403,0.190556714657507,0.326534321765304,0.539715920970629,0.672051241594809
jg24143.t1,2881.31002164359,0.190583813451696,0.169383971928267,0.254714825592985,0.391262388991071
jg23882.t1,1651.17553055741,0.190647961005861,0.114867604213552,0.0898163070807498,0.176913903710514
jg24402.t1,9922.90902246386,0.190699758475474,0.114904320700614,0.0952049590970661,0.184970373133419
jg9665.t1,3722.79788191881,0.190706097041054,0.173127408905268,0.264683864382013,0.402746575574055
